location_name,date_reported,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper
Maryland,5/23/2020,681.4039602,0,3497.778125,85.68026044,0,475.1538462,46.27796333,0,256.3704545,6.657,0,35.025,36.32162101,0,225.9375,8.581313009,0,54.64366883,764.043,73.95,2694.925,0,0,0,0,0,209.1538462
Maryland,5/24/2020,644.7529046,0,3384.767308,80.7365269,0,462.0160714,43.58528754,0,249.4625,6.303,0,33,33.93007056,0,211.8017857,7.970733301,0,50.16071429,770.346,73.95,2727.925,0,0,0,0,0,196.0160714
Maryland,5/25/2020,609.3967962,0,3278.25,76.05109731,0,454.1946429,41.02035324,0,244.5470238,5.965,0,32.025,31.87833001,0,210.1517857,7.533969351,0,50.42053571,776.311,73.95,2759.95,0,0,0,0,0,188.1946429
Maryland,5/26/2020,575.6269415,0,3179.538462,71.58502152,0,434.2854167,38.57379658,0,234.43125,5.644,0,31,29.82724844,0,202.9223214,7.05584516,0,48.14285714,781.955,73.95,2790.95,0,0,0,0,0,168.2854167
Maryland,5/27/2020,543.2060492,0,3064.614286,67.20483897,0,409.8477273,36.23426221,0,223.7795455,5.308,0,30,27.90582622,0,192.2580357,6.583584551,0,46.42333333,787.263,73.95,2820.95,0,0,0,0,0,143.8477273
Maryland,5/28/2020,511.8145822,0,2989.041667,63.07942332,0,395.8589286,34.0311903,0,215.1803571,5.004,0,29,26.15923422,0,188.2748377,6.173817271,0,43.58392857,792.267,73.95,2849.95,0,0,0,0,0,129.8589286
Maryland,5/29/2020,481.5749915,0,2848.609659,59.0786373,0,391.6428571,31.87727423,0,211.6517857,4.709,0,28.025,24.40014115,0,175.3582143,5.738064024,0,40.3,796.976,73.95,2877.975,0,0,0,0,0,125.6428571
Maryland,5/30/2020,452.5899436,0,2713.563961,55.27746677,0,375.7857143,29.84275843,0,203.5642857,4.419,0,27,22.70782549,0,172.0475,5.363213339,0,40.04642857,801.395,73.95,2904.975,0,0,0,0,0,109.7857143
Maryland,5/31/2020,424.822615,0,2637.857143,51.62224688,0,357.7589286,27.86489452,0,194.1336364,4.162,0,26,21.03359993,0,155.5073052,4.945619095,0,37.73545455,805.557,73.95,2930.975,0,0,0,0,0,91.75892857
Maryland,6/1/2020,398.6361632,0,2572.43125,48.29726044,0,342.7715909,26.08575361,0,185.3535714,3.907,0,25,19.64616763,0,160.4625,4.662787472,0,37.875,809.464,73.95,2955.975,0,0,0,0,0,76.77159091
Maryland,6/2/2020,373.4665344,0,2470.225893,45.00404738,0,326.9982143,24.32888911,0,178.3125,3.652,0,24,18.10360679,0,151.1922727,4.251518082,0,34.42333333,813.116,73.95,2979.975,0,0,0,0,0,60.99821429
Maryland,6/3/2020,349.2362931,0,2401.428571,41.86917589,0,318.5071429,22.6513097,0,171.6053571,3.422,0,24,16.76413601,0,139.1160714,3.933763713,0,33.58035714,816.538,73.95,3003.975,0,0,0,0,0,52.50714286
Maryland,6/4/2020,326.3795238,0,2267.394643,38.95040269,0,300.5553571,21.0584857,0,163.9375,3.198,0,23,15.64799512,0,126.68,3.683021242,0,31.26875,819.736,73.95,3026.975,0,0,0,0,0,34.55535714
Maryland,6/5/2020,304.6361626,0,2158.162338,36.18646769,0,285.750119,19.566494,0,156.5208333,2.982,0,21.025,14.52295665,0,131.7780952,3.419705105,0,30.16020833,822.718,73.95,3048,0,0,0,0,0,19.75011905
Maryland,6/6/2020,284.0394292,0,2060.091071,33.59581447,0,280.2172619,18.17059091,0,152.5103571,2.785,0,21,13.42540157,0,128.5738095,3.161313081,0,30.380625,825.503,73.95,3069,0,0,0,0,0,14.2172619
Maryland,6/7/2020,264.6310056,0,2005.053571,31.15651811,0,267.8464286,16.82625934,0,144.8625,2.583,0,20,12.51350822,0,119.9238095,2.939281707,0,27.23809524,828.086,73.95,3089,0,0,0,0,0,1.846428571
Maryland,6/8/2020,246.2737867,0,1936.291071,28.87637996,0,256.8696429,15.60052895,0,138.4910714,2.409,0,19,11.3972379,0,109.9430672,2.670366285,0,25.65081169,830.495,73.95,3108,0,0,0,0,0,0
Maryland,6/9/2020,228.7101655,0,1836.973214,26.64873531,0,244.7147619,14.39421261,0,130.2217857,2.243,0,18,10.36807575,0,100.6666667,2.446632894,0,23.11369048,832.738,73.95,3126,0,0,0,0,0,0
Maryland,6/10/2020,212.4205901,0,1763.776786,24.65524125,0,227.6271429,13.29652599,0,123.2521429,2.075,0,17.025,9.730873624,0,97.83333333,2.275330995,0,22.87518382,834.813,73.95,3143.025,0,0,0,0,0,0
Maryland,6/11/2020,197.1854378,0,1685.817024,22.81791625,0,215.8630952,12.31911956,0,115.4598958,1.927,0,16.025,9.046323917,0,86.37291667,2.105602627,0,21.26160714,836.74,73.95,3159.05,0,0,0,0,0,0
Maryland,6/12/2020,182.7243857,0,1599.571905,21.09342977,0,207.2540441,11.37789192,0,110.1414916,1.793,0,16,8.284582418,0,83.25163399,1.962987905,0,19.62702206,838.533,73.95,3175.05,0,0,0,0,0,0
Maryland,6/13/2020,169.0827202,0,1512.408333,19.42856318,0,192.6607143,10.49604061,0,101.8473214,1.653,0,15,7.574207081,0,80.42272727,1.768146962,0,18.31009804,840.186,73.95,3190.05,0,0,0,0,0,0
Maryland,6/14/2020,156.4019144,0,1447.20744,17.9132344,0,181.7373377,9.674480826,0,98.35758929,1.534,0,15,7.006354367,0,74.65633117,1.651378638,0,17.76339286,841.72,73.95,3205.05,0,0,0,0,0,0
Maryland,6/15/2020,144.409175,0,1383.352083,16.45033023,0,166.5645833,8.904784324,0,89.46988636,1.41,0,14,6.278455663,0,67.13970588,1.480722574,0,15.64819005,843.13,73.95,3219.05,0,0,0,0,0,0
Maryland,6/16/2020,133.2803233,0,1290.908631,15.14010192,0,153.3910714,8.195428271,0,84.07242063,1.289,0,13,5.807161051,0,65.63637771,1.367716211,0,14.76666667,844.419,73.95,3232.05,0,0,0,0,0,0
Maryland,6/17/2020,123.0401062,0,1194.719643,13.93822265,0,142.6228896,7.547572824,0,78.6532563,1.203,0,12,5.367767126,0,61.034375,1.252087586,0,14.35990712,845.622,73.95,3244.05,0,0,0,0,0,0
Maryland,6/18/2020,113.4417249,0,1107.293934,12.7925135,0,136.0055556,6.936894871,0,72.0775,1.103,0,11,4.872120025,0,57.00535714,1.139390242,0,13.27483766,846.725,73.95,3255.05,0,0,0,0,0,0
Maryland,6/19/2020,104.5815907,0,1029.868095,11.77495186,0,126.697619,6.387506907,0,67.19428571,1.02,0,10,4.608490468,0,54.27857143,1.091161245,0,12.29041667,847.745,73.95,3265.05,0,0,0,0,0,0
Maryland,6/20/2020,96.14919365,0,951.6566667,10.77608009,0,119.4013636,5.849270599,0,64.27924242,0.94,0,9.025,4.079789103,0,50.92888655,0.967767969,0,12.00227273,848.685,73.95,3274.075,0,0,0,0,0,0
Maryland,6/21/2020,88.39501864,0,896.2783333,9.888998615,0,111.3671053,5.356003028,0,59.83833333,0.864,0,9,3.768547578,0,46.24012605,0.885364726,0,10.8034375,849.549,73.95,3283.075,0,0,0,0,0,0
Maryland,6/22/2020,80.88522804,0,843.9635294,9.000931736,0,105.6624613,4.868276597,0,56.92794118,0.777,0,8,3.224748373,0,40.8510181,0.765858012,0,10.06649306,850.326,73.95,3291.075,0,0,0,0,0,0
Maryland,6/23/2020,74.25091948,0,794.0994118,8.24332249,0,100.0836687,4.458420721,0,52.3861336,0.724,0,8,3.123214894,0,39.93872549,0.729371076,0,9.5125,851.05,73.95,3299.075,0,0,0,0,0,0
Maryland,6/24/2020,68.05572535,0,747.4069328,7.513090262,0,92.39768908,4.06213692,0,49.30426471,0.662,0,7.025,2.689269074,0,36.07297794,0.641269631,0,8.573319328,851.712,73.95,3306.1,0,0,0,0,0,0
Maryland,6/25/2020,62.2595245,0,714.6370813,6.864990389,0,86.10485294,3.70667933,0,46.61526316,0.603,0,7,2.532936716,0,31.76654412,0.606706693,0,7.930357143,852.315,73.95,3313.1,0,0,0,0,0,0
Maryland,6/26/2020,56.85253283,0,680.4281734,6.277780572,0,80.59642857,3.38589496,0,43.86597744,0.56,0,7,2.297335783,0,30.80714286,0.554442381,0,7.215595238,852.875,73.95,3320.1,0,0,0,0,0,0
Maryland,6/27/2020,51.89865617,0,637.3717492,5.684240663,0,73.13794643,3.056857833,0,39.11827731,0.506,0,6,2.125847233,0,29.03666667,0.499076344,0,6.868214286,853.381,73.95,3326.1,0,0,0,0,0,0
Maryland,6/28/2020,47.27443478,0,589.8620192,5.144435985,0,67.30063025,2.770169727,0,35.30283613,0.46,0,6,1.836998429,0,25.23098739,0.433195456,0,6.294117647,853.841,73.95,3332.1,0,0,0,0,0,0
Maryland,6/29/2020,43.04518879,0,540.48125,4.663550657,0,61.35997899,2.51154702,0,32.22142857,0.412,0,5,1.720852208,0,24.22951681,0.40750971,0,5.540625,854.253,73.95,3337.1,0,0,0,0,0,0
Maryland,6/30/2020,39.30429084,0,498.4073661,4.262256611,0,54.84821429,2.298488924,0,30.43191964,0.382,0,5,1.559489517,0,22.23245798,0.367740112,0,5.0125,854.635,73.95,3342.1,0,0,0,0,0,0
Maryland,7/1/2020,35.78605988,0,461.4607143,3.862933702,0,51.225,2.08376425,0,28.1539916,0.342,0,5,1.403372708,0,19.86071429,0.330554063,0,5.004411765,854.977,73.95,3347.1,0,0,0,0,0,0
Maryland,7/2/2020,32.5128669,0,426.3674107,3.510504272,0,46.9612395,1.896144009,0,25.72752101,0.316,0,4,1.244661998,0,19.00147059,0.290300031,0,4.364160839,855.293,73.95,3351.1,0,0,0,0,0,0
Maryland,7/3/2020,29.46176729,0,391.3426471,3.159594742,0,42.63802521,1.707593537,0,23.79548319,0.283,0,4,1.078673063,0,16.79914861,0.258885158,0,3.857589286,855.576,73.95,3355.1,0,0,0,0,0,0
Maryland,7/4/2020,26.61364543,0,345.8058824,2.838134172,0,39.97205882,1.536729268,0,22.00357143,0.263,0,3,1.017417224,0,14.60031513,0.233794528,0,3.58960084,855.839,73.95,3358.1,0,0,0,0,0,0
Maryland,7/5/2020,24.07249413,0,313.9602206,2.546317746,0,38.17941176,1.382128146,0,20.76470588,0.237,0,3,0.893025385,0,14.21428571,0.209518284,0,3.36525974,856.076,73.95,3361.1,0,0,0,0,0,0
Maryland,7/6/2020,21.78690467,0,301.5679622,2.31374917,0,35.59540441,1.255001301,0,19.25110294,0.211,0,3,0.869509623,0,14.01029412,0.203112342,0,3.2740625,856.287,73.95,3364.1,0,0,0,0,0,0
Maryland,7/7/2020,19.63294102,0,271.2161765,2.038987233,0,30.63235294,1.108047116,0,16.73970588,0.187,0,3,0.572411135,0,7.359742647,0.133722836,0,1.834375,856.474,73.95,3367.1,0,0,0,0,0,0
Maryland,7/8/2020,17.50321646,0,243.3294118,1.785131454,0,27.15042017,0.9724298,0,14.95723039,0.172,0,2.025,0.495981439,0,6.835714286,0.113502648,0,1.528782895,856.646,73.95,3369.125,0,0,0,0,0,0
Maryland,7/9/2020,15.25023751,0,213.3779412,1.454382569,0,20.97478992,0.793961479,0,11.23214286,0.152,0,2,0,0,0,0,0,0,856.798,73.95,3371.125,0,0,0,0,0,0
Maryland,7/10/2020,13.1478004,0,191.2970588,1.162633056,0,16.74537815,0.634904618,0,8.903151261,0.138,0,2,0,0,0,0,0,0,856.936,73.95,3373.125,0,0,0,0,0,0
Maryland,7/11/2020,11.25308992,0,162.9029412,0.90203206,0,13.47846639,0.490863094,0,6.896008403,0.129,0,2,0,0,0,0,0,0,857.065,73.95,3375.125,0,0,0,0,0,0
Maryland,7/12/2020,9.487741374,0,141.0558824,0.667159588,0,9.690900735,0.362656958,0,5.257386364,0.109,0,2,0,0,0,0,0,0,857.174,73.95,3377.125,0,0,0,0,0,0
Maryland,7/13/2020,7.965215926,0,115.2676471,0.456815242,0,6.536488971,0.246979857,0,3.502205882,0.106,0,2,0,0,0,0,0,0,857.28,73.95,3379.125,0,0,0,0,0,0
Maryland,7/14/2020,6.524564755,0,90.89264706,0.253383224,0,3.335526316,0.137576481,0,1.9025,0.095,0,1,0,0,0,0,0,0,857.375,73.95,3380.125,0,0,0,0,0,0
Maryland,7/15/2020,5.26397865,0,74.84852941,0.116403154,0,1.63245614,0.0645592,0,0.894736842,0.083,0,1,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/16/2020,4.13767409,0,60.22159443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/17/2020,3.295849089,0,44.98486842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/18/2020,2.575035381,0,36.6209375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/19/2020,1.889276944,0,26.47178309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/20/2020,1.290243218,0,18.19705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/21/2020,0.70155488,0,9.541071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/22/2020,0.326813055,0,4.858791209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,7/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,8/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,8/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,8/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Maryland,8/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.458,73.95,3381.125,0,0,0,0,0,0
Massachusetts,2/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/13/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/14/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/16/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/18/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/19/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/20/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/21/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/22/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/23/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/24/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/25/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/26/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/28/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,2/29/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/1/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/3/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Massachusetts,3/11/2020,3.219448641,0,12.36167582,0.784671843,0,3,0.425463577,0,1.666666667,0,0,0,3.219448641,0,12.36167582,0.784671843,0,3,0,0,0,0,0,0,0,0,0
Massachusetts,3/12/2020,4.295011886,0,15.86785714,1.029144858,0,3.833928571,0.562934703,0,2.201818182,0,0,0,1.075563245,0,7.007352941,0.244473015,0,1.8375,0,0,0,0,0,0,0,0,0
Massachusetts,3/13/2020,16.51396687,7,34.805,3.894756474,1.466363636,8.23125,2.109128903,0.631174089,4.751704545,0,0,0,12.21895499,5,24,2.865611616,1,6,0,0,0,0,0,0,0,0,0
Massachusetts,3/14/2020,23.89752398,7.998611111,49.25,5.613142219,1.686979167,11.600625,3.032365142,0.832954545,6.572767857,0,0,0,7.383557103,0,21.61923077,1.718385745,0,5.4,0,0,0,0,0,0,0,0,0
Massachusetts,3/15/2020,44.36913859,26.42285714,68.34,10.4521383,5.9984375,16.753125,5.651101333,2.998529412,9.5,0,0,0,20.47161461,9.995,33.07405462,4.838996079,1.747916667,7.836029412,0,0,0,0,0,0,0,0,0
Massachusetts,3/16/2020,67.0458158,39.49934211,105.9025,15.81579732,9.209429825,25.61666667,8.552038466,4.785515873,14.5,0,0,0,22.67667721,8.873713235,49.14761905,5.363659017,2,12,0,0,0,0,0,0,0,0,0
Massachusetts,3/17/2020,114.3277676,91.65625,147.6127778,27.0049688,20.55416667,35.60166667,14.64154271,10.5,20,0,0,0,47.2819518,19.695,75.85879121,11.18917149,4.499038462,18.07794118,0,0,0,0,0,0,0,0,0
Massachusetts,3/18/2020,161.9306661,125.99875,220,38.17879817,28.6,52.675,20.6791954,15.46571429,29,0,0,0,47.60289851,24.4,85.01,11.17382936,5.213928571,20.5,0,0,0,0,0,0,0,0,0
Massachusetts,3/19/2020,225.0114146,160.4972222,319.5,52.44779977,36.58781513,76.50625,28.38945553,20.11733746,41.025,0,0,0,63.81749901,30.69379085,113.8799107,15.00575212,6.881544118,26.4625,0,0,0,0,0,0,0,0,0
Massachusetts,3/20/2020,309.4539785,203.5502778,465.1625,72.19957373,46.99821429,111.0125,39.06458812,25.39625,60.8175,1,1,1,84.67410715,37.82105263,156,19.98331718,8.7325,37.3375,1,1,1,0,0,0,0,0,0
Massachusetts,3/21/2020,416.3957341,245.36625,673.4770833,95.56391436,55.29875,155.7729167,51.66983791,29.69857143,86.00625,0,0,0,110.9571853,43.92583333,229.5,26.23143964,9.786403509,54.025,1,1,1,0,0,0,0,0,0
Massachusetts,3/22/2020,556.0205186,298.18125,925.80625,127.2806592,66.70573529,212.505,68.82186965,35.93995098,117.0125,4,4,4,141.677851,52.28375,286.05,33.38529758,12.38472222,66,5,5,5,0,0,0,0,0,0
Massachusetts,3/23/2020,728.8019441,354.56,1277.951042,164.8675176,77.26958333,292.0125,89.11526423,41.23875,161.0125,4,4,4,178.656687,59.39517544,366.1583333,42.31503847,13.44986111,87.8175,9,9,9,0,0,0,0,0,15.0125
Massachusetts,3/24/2020,941.7774014,427.8158333,1696.4375,211.4594523,91.38875,394.5125,114.2317982,48.98947368,215.6125,2,2,2,219.7774809,66.89986842,453.415,51.86981919,15.9975,113.00625,11,11,11,0,0,0,0,0,117.5125
Massachusetts,3/25/2020,1194.439531,488.49625,2216.187121,263.3781457,97.93333333,501.955,142.1463575,51.9975,267.2125,4.742,3,7,268.0311204,79.24097222,556.2427273,63.07451059,18.78694444,131.21,15.742,14,18,0,0,0,0,0,224.955
Massachusetts,3/26/2020,1500.851252,566.6658333,2913.675,328.5201175,110.1666667,664.885,177.2436614,59.24057018,354.07,6.516,4,10,323.4062397,89.88377193,709,76.20384141,21.40552632,162.8852273,22.258,18,28,0,0,0,51.52011751,0,387.885
Massachusetts,3/27/2020,1862.690277,652.9725,3710.709091,403.8534571,128.20625,823.0625,217.928224,68.42333333,445.4733333,8.731,4,15,382.4676194,103.0725,874.30625,90.1938917,25.29375,204.5125,30.989,22,43,0,0,0,126.8534571,0,546.0625
Massachusetts,3/28/2020,2272.261306,748.4025,4636.054545,488.9449989,145.65,1027.6,263.8548624,79.47302632,557.52,11.493,5,20,444.2203479,122.3292105,1010.9875,104.8972763,28.99473684,236.6375,42.482,27,63,0,0,0,211.9449989,0,750.6
Massachusetts,3/29/2020,2743.351147,867.65375,5724.175,583.4377896,169.104386,1270.75,314.8690216,90.43859649,677.125,14.88,6,27.025,511.0050563,134.30625,1186.6375,120.5038162,33.00811404,284.5375,57.362,33,90.025,0,0,876.175,306.4377896,0,993.75
Massachusetts,3/30/2020,3266.911545,996.2425,6997.0125,687.658757,195.2195833,1521.8,371.1508014,104.8913889,817.1125,18.952,7,37,582.1736487,152.1910526,1385.0375,137.3541861,36.88444444,322.0375,76.314,40,127.025,0,0,2149.0125,410.658757,0,1244.8
Massachusetts,3/31/2020,3846.727306,1143.97,8480.9875,799.6108404,224.94625,1840.2625,431.5324457,121.4675,1003,23.713,8,48,651.8267646,172.3225,1608.525,153.9470157,40.73819444,384.025,100.027,48,175.025,0,0,3632.9875,522.6108404,0,1563.2625
Massachusetts,4/1/2020,4461.475033,1277.205,10136.20938,917.216656,254.6525,2149.525,495.169133,136.49375,1160.4,29.251,9,59.025,716.1279643,181.99875,1753.3,169.115263,42.6625,417.575,129.278,57,234.05,0,0,5288.209375,640.216656,0,1872.525
Massachusetts,4/2/2020,5121.87936,1451.67125,11822.1875,1038.013238,281.1675,2450.025,560.3466723,151.2398684,1328.305,35.496,10,74.025,777.9285108,202.20125,1937.125,183.507047,47.54125,461.5125,164.774,67,308.075,273.8793596,0,6974.1875,761.0132379,4.1675,2173.025
Massachusetts,4/3/2020,5799.111287,1599.946316,13565.72083,1156.914018,309.5379167,2788.3625,624.7289831,165.7417763,1515.125,42.393,12,92.025,823.4554826,188.81625,2162.3375,194.6442137,44.99625,513.0625,207.167,79,400.1,951.111287,0,8717.720833,879.9140185,32.53791667,2511.3625
Massachusetts,4/4/2020,6473.986852,1758.65625,15539.975,1268.895386,320.79125,3147.0125,684.9825066,175.9675,1690.0875,49.931,14,112.025,854.5213148,187.5107895,2244.125,201.724158,43.29875,526.6625,257.098,93,512.125,1625.986852,0,10691.975,991.8953864,43.79125,2870.0125
Massachusetts,4/5/2020,7131.242745,1860.02875,17368.2125,1370.702009,343.75125,3434.675,740.0468489,186.89875,1847.8625,57.971,16,133,875.0215285,168.53875,2355.1625,206.2326442,39.82875,553,315.069,109,645.125,2283.242745,0,12520.2125,1093.702009,66.75125,3157.675
Massachusetts,4/6/2020,7754.231288,1951.465,19403.3375,1459.023229,353.20125,3779.25,787.8281135,187.85125,2030.075,66.38,18,155.05,883.3987631,148.8459211,2477.55,208.3011847,36.13894737,587.5125,381.449,127,800.175,2906.231288,0,14555.3375,1182.023229,76.20125,3502.25
Massachusetts,4/7/2020,8322.929722,2031.995,20953.525,1528.982278,343.44,3975.75,825.7345556,185.3775,2143,74.958,19.975,178,877.1098559,139.0475,2489.425,206.8173069,32.235,581.0125,456.407,146.975,978.175,3474.929722,0,16105.525,1251.982278,66.44,3698.75
Massachusetts,4/8/2020,8820.046858,2074.528333,22378.85,1577.419588,316.4025,4175.925,852.0012533,172.87125,2252.375,83.555,22,202.075,856.5038564,118.5375,2550.1,201.8435298,26.045,599.725,539.962,168.975,1180.25,3972.046858,0,17530.85,1300.419588,39.4025,3898.925
